,gen_1_dispatched,gen_2_dispatched,gen_3_dispatched,gen_4_dispatched,gen_5_dispatched,gen_6_dispatched,gen_7_dispatched,gen_8_dispatched,gen_9_dispatched,gen_10_dispatched,Reserve Size,Disturbance Size,ROCOF,Settling Frequency,Nadir
1170,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.152400113749,49.240581923,48.2981986503
1171,1000.0,0.0,610.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.164493158429,49.2377686815,48.2138665065
1172,1160.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0568636771377,49.5302399832,49.5302399832
1173,1000.0,0.0,650.0,632.0,254.0,652.0,560.0,540.0,830.0,250.0,30.0,650.0,0.152406566894,49.2362436612,48.2965893292
1174,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,305.0,30.0,650.0,0.151044271491,49.2322368312,48.3649799795
1175,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,780.0,250.0,70.0,780.0,0.202313194884,49.0847133935,47.3701655177
1176,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,756.0,250.0,7500.0,1000.0,0.418711604288,48.9755130538,46.6048646293
1177,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,774.0,250.0,76.0,774.0,0.201100405572,49.0844858858,47.3690246274
1178,1020.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.15190553195,49.2308895413,48.3649215289
1179,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,786.0,250.0,64.0,786.0,0.203715617474,49.0848876028,47.371116182
1180,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,215.0,35.0,560.0,0.147516826192,49.3365458398,48.3552430736
1181,1000.0,0.0,650.0,640.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.21606263653,48.973275034,47.3676143104
1182,1000.0,0.0,650.0,540.0,254.0,650.0,560.0,540.0,830.0,250.0,140.0,540.0,0.144478930178,49.309808622,48.1970287483
1183,1000.0,0.0,650.0,590.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.11568097929,49.4685398678,49.0017722264
1184,1060.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.216412023654,48.9220486571,47.6220535522
1185,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.414596200653,48.952398202,46.6018148667
1186,1000.0,0.0,670.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0571685362793,49.462790412,49.462790412
1187,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,832.0,250.0,7500.0,1000.0,0.415108963433,48.9476661117,46.6006062414
1188,1000.0,0.0,650.0,640.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.057147256198,49.5426390558,49.5426390558
1189,1000.0,0.0,650.0,632.0,254.0,636.0,560.0,540.0,830.0,250.0,600.0,250.0,0.057232221012,49.5460142216,49.5460142216
1190,1000.0,0.0,600.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.421109859122,48.9659475903,46.6150541553
1191,1000.0,0.0,650.0,632.0,254.0,664.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.415881967231,48.920861683,46.5992047434
1192,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,800.0,250.0,600.0,250.0,0.0572867439876,49.5858910821,49.5858910821
1193,860.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.172498161054,49.1247371373,47.5271592263
1194,1000.0,0.0,650.0,632.0,239.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.162718386552,49.3043189279,48.2834020475
1195,1000.0,0.0,650.0,632.0,232.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.151289994414,49.2957821336,48.3095554011
1196,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,844.0,250.0,48.0,632.0,0.166812803616,49.1805498979,48.1820894734
1197,840.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.164732439972,49.2000295744,47.6754487654
1198,1000.0,0.0,650.0,570.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.425856112232,48.8920363828,46.5757633278
1199,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,498.0,830.0,250.0,600.0,250.0,0.057410040077,49.5430423806,49.5430423806
1200,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,818.0,250.0,1.0,254.0,0.115276629857,49.480080212,49.0710379073
1201,1280.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0565861372113,49.5246163307,49.5246163307
1202,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,510.0,830.0,250.0,48.0,632.0,0.164567180706,49.2228912784,48.1858623494
1203,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,410.0,30.0,650.0,0.165699956435,49.2194181077,48.3274116301
1204,1000.0,0.0,650.0,630.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.164541626936,49.2341495206,48.2706242042
1205,1360.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7140.0,1360.0,0.63005802461,45.724649304,45.0515724071
1206,1000.0,0.0,650.0,632.0,254.0,608.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115722064627,49.470325743,49.0617293208
1207,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,495.0,830.0,250.0,30.0,650.0,0.153122844525,49.224895591,48.2520491596
1208,880.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.178119551194,49.1317424703,47.540578765
1209,1000.0,0.0,650.0,632.0,254.0,650.0,512.0,540.0,830.0,250.0,30.0,650.0,0.15337410695,49.2230972862,48.2902232376
1210,1000.0,0.0,650.0,632.0,249.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.412883083889,48.9765846185,46.6050890866
1211,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,780.0,250.0,48.0,632.0,0.16283539584,49.2743752526,48.2174219775
1212,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,750.0,250.0,55.0,540.0,0.147271380423,49.3188534657,48.5570159977
1213,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,507.0,830.0,250.0,48.0,632.0,0.164570374671,49.2156025863,48.1820290938
1214,1000.0,0.0,650.0,520.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.157458322374,49.1714300211,48.239381962
1215,900.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.152168164258,49.3091099508,48.0241212537
1216,1000.0,0.0,650.0,632.0,244.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.145919980885,49.3380512276,48.536460431
1217,1000.0,0.0,650.0,632.0,251.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.163666533896,49.2437938241,48.2743049541
1218,1000.0,0.0,650.0,580.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144749533588,49.3092042985,48.5122023084
1219,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,842.0,250.0,600.0,250.0,0.0573702590973,49.4973627739,49.4973627739
1220,900.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.225533514119,48.0297472814,46.8090156856
1221,1000.0,0.0,650.0,632.0,254.0,650.0,588.0,540.0,830.0,250.0,1.0,254.0,0.11658807365,49.4273245646,48.9173091091
1222,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,758.0,250.0,35.0,560.0,0.14795520812,49.3001066799,48.5317592301
1223,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,752.0,250.0,600.0,250.0,0.0586539122706,49.5106974292,49.5106974292
1224,1000.0,0.0,650.0,632.0,233.0,650.0,560.0,540.0,830.0,250.0,22.0,233.0,0.104353973856,49.5250383096,49.119484044
1225,1000.0,0.0,650.0,632.0,235.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.21368854463,49.0853520067,47.3750121473
1226,1000.0,0.0,650.0,632.0,254.0,612.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144645517298,49.3639600739,48.5599805723
1227,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,305.0,1.0,254.0,0.115985248306,49.4630456919,49.0229003279
1228,1000.0,0.0,650.0,632.0,233.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0569072416925,49.5942427116,49.5942427116
1229,880.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.15617849989,49.2787841677,47.9092604813
1230,1000.0,0.0,650.0,632.0,254.0,650.0,588.0,540.0,830.0,250.0,7.0,588.0,0.155746306753,49.2546444463,48.4323490325
1231,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,828.0,250.0,600.0,250.0,0.0571888288552,49.5501876901,49.5501876901
1232,1000.0,0.0,670.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.218026098599,48.9281742277,47.3547870277
1233,1000.0,0.0,650.0,530.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.122129866848,49.3808255573,48.7640997984
1234,1000.0,0.0,650.0,632.0,234.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.151241391237,49.3052177365,48.3108092831
1235,1000.0,0.0,650.0,632.0,254.0,664.0,560.0,540.0,830.0,250.0,35.0,560.0,0.148241427401,49.2771710322,48.4893113164
1236,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,425.0,20.0,830.0,0.218006000263,48.0352538802,47.6001916637
1237,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,558.0,830.0,250.0,30.0,650.0,0.164527863821,49.222235987,48.2531440865
1238,1000.0,0.0,650.0,632.0,254.0,650.0,540.0,540.0,830.0,250.0,30.0,650.0,0.152803855519,49.2563610489,48.3074676864
1239,1000.0,0.0,670.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.148754265981,49.2645524669,48.4591636018
1240,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,794.0,250.0,30.0,650.0,0.162977696039,49.3186471106,48.2886872821
1241,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,764.0,250.0,30.0,650.0,0.153464969936,49.2569108547,48.3109514865
1242,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,498.0,830.0,250.0,30.0,650.0,0.15308568842,49.231237627,48.2599214662
1243,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,762.0,250.0,30.0,650.0,0.153692119491,49.252114427,48.3099323655
1244,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,842.0,250.0,8.0,842.0,0.21954186614,48.9598606223,47.3660077675
1245,1020.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147601731002,49.2976916535,48.5466576344
1246,1000.0,0.0,650.0,632.0,254.0,616.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.416680079543,48.9696469715,46.5952987029
1247,1000.0,0.0,650.0,632.0,254.0,650.0,504.0,540.0,830.0,250.0,91.0,504.0,0.131917157545,49.3826581794,48.5380007577
1248,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,492.0,830.0,250.0,30.0,650.0,0.153278870924,49.2187391739,48.2426943027
1249,1000.0,0.0,650.0,632.0,238.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.162303611009,49.3017112393,48.2144025313
1250,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,525.0,830.0,250.0,20.0,830.0,0.216020130326,49.0099394878,47.3672035559
1251,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,794.0,250.0,55.0,540.0,0.14399904207,49.4044146963,48.5802495331
1252,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,230.0,55.0,540.0,0.144436898189,49.3580883444,48.4658703951
1253,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,528.0,830.0,250.0,20.0,830.0,0.216036983079,49.0091035886,47.3680768956
1254,1000.0,0.0,650.0,632.0,254.0,650.0,500.0,540.0,830.0,250.0,7500.0,1000.0,0.424375374887,48.9049848665,46.5905777188
1255,1000.0,0.0,650.0,632.0,254.0,650.0,500.0,540.0,830.0,250.0,30.0,650.0,0.165422183409,49.191419866,48.249991135
1256,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,498.0,830.0,250.0,20.0,830.0,0.216104411803,48.9270225044,47.3518899965
1257,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,501.0,830.0,250.0,20.0,830.0,0.215952048647,48.9368727385,47.3542705919
1258,1000.0,0.0,635.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,45.0,635.0,0.148723608024,49.2760377457,48.3051504452
1259,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,762.0,250.0,35.0,560.0,0.147322083368,49.3072994885,48.5349739281
1260,1000.0,0.0,650.0,632.0,254.0,608.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147279978122,49.3173298635,48.523667392
1261,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,275.0,35.0,560.0,0.147696137265,49.2978133211,48.5454928109
1262,1000.0,0.0,650.0,632.0,233.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.162193809103,49.2817801086,48.2138220481
1263,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,774.0,250.0,30.0,650.0,0.16343072838,49.2731017517,48.2872358632
1264,1000.0,0.0,650.0,632.0,254.0,650.0,552.0,540.0,830.0,250.0,600.0,250.0,0.0572104940646,49.5427661518,49.5427661518
1265,1000.0,0.0,650.0,632.0,254.0,668.0,560.0,540.0,830.0,250.0,12.0,668.0,0.169739924255,49.1924940133,48.2476136786
1266,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,814.0,250.0,30.0,650.0,0.151674104085,49.2783018117,48.3109577711
1267,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,836.0,250.0,30.0,650.0,0.153078139299,49.227664338,48.2909908491
1268,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,776.0,250.0,35.0,560.0,0.146157296467,49.3343111986,48.5425902828
1269,1000.0,0.0,650.0,632.0,254.0,660.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115921540681,49.4499347265,48.9899643525
1270,1200.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.145236264962,49.3334774775,48.5517689045
1271,800.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.187870818296,49.0221138591,47.1684278438
1272,1000.0,0.0,650.0,632.0,254.0,650.0,532.0,540.0,830.0,250.0,7500.0,1000.0,0.417010074208,48.9804071106,46.604663884
1273,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,758.0,250.0,1.0,254.0,0.116302944908,49.4581018667,49.0502221666
1274,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,794.0,250.0,48.0,632.0,0.162809569019,49.3124828532,48.2175595658
1275,1180.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.165530025478,49.1970055754,48.2754190003
1276,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,832.0,250.0,30.0,650.0,0.164811524968,49.2250524056,48.2671342169
1277,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,824.0,250.0,35.0,560.0,0.147130269011,49.3108611495,48.5260483886
1278,1000.0,0.0,650.0,632.0,254.0,650.0,508.0,540.0,830.0,250.0,87.0,508.0,0.13282348132,49.3828125174,48.5385451346
1279,1000.0,0.0,650.0,632.0,231.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.162172341515,49.270008871,48.212829702
1280,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,814.0,250.0,36.0,814.0,0.211514239998,49.0611707527,47.3722489519
1281,820.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7680.0,820.0,0.363445659735,48.8799865716,46.4481794402
1282,1000.0,0.0,610.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.2160459425,49.0498002347,47.380868525
1283,1000.0,0.0,650.0,632.0,254.0,668.0,560.0,540.0,830.0,250.0,48.0,632.0,0.165601770539,49.1730623888,48.1806663443
1284,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,816.0,250.0,55.0,540.0,0.144024509216,49.3678624642,48.5685166043
1285,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,842.0,250.0,48.0,632.0,0.16645498474,49.1847018591,48.1850124635
1286,1000.0,0.0,650.0,632.0,254.0,608.0,560.0,540.0,830.0,250.0,30.0,650.0,0.153121698077,49.2610832813,48.2982496482
1287,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,814.0,250.0,55.0,540.0,0.144009385487,49.3724330116,48.5703675885
1288,1180.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.145242662952,49.333674454,48.5534814539
1289,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,754.0,250.0,30.0,650.0,0.166015926646,49.2241578212,48.2783281621
1290,1000.0,0.0,650.0,632.0,254.0,650.0,524.0,540.0,830.0,250.0,71.0,524.0,0.137306049471,49.3745408266,48.5389623474
1291,1100.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0570319888144,49.5342313139,49.5342313139
1292,1000.0,0.0,650.0,632.0,254.0,644.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144696423451,49.3505562692,48.5570115816
1293,1000.0,0.0,650.0,632.0,254.0,632.0,560.0,540.0,830.0,250.0,55.0,540.0,0.14468123565,49.3612217759,48.5647408596
1294,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.216099139598,49.0029737142,47.3698265276
1295,1220.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.145229156313,49.333298493,48.5501980828
1296,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,519.0,830.0,250.0,7500.0,1000.0,0.416459258511,48.9458552307,46.5923514823
1297,1000.0,0.0,650.0,632.0,254.0,648.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147576516464,49.3038500124,48.5200566873
1298,1000.0,0.0,650.0,632.0,245.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.214024249245,49.0697727813,47.3744650237
1299,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,395.0,55.0,540.0,0.146121186996,49.3340639436,48.5495933258
1300,1000.0,0.0,650.0,632.0,250.0,650.0,560.0,540.0,830.0,250.0,5.0,250.0,0.113613440052,49.4739036539,49.0561088272
1301,1000.0,0.0,650.0,632.0,242.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.21375114837,49.0854420453,47.3751844592
1302,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.216099139598,49.0029737142,47.3698265276
1303,1000.0,0.0,650.0,632.0,254.0,650.0,532.0,540.0,830.0,250.0,63.0,532.0,0.139580661126,49.3551594574,48.5377100082
1304,1000.0,0.0,650.0,632.0,254.0,650.0,528.0,540.0,830.0,250.0,30.0,650.0,0.164407416497,49.2503847916,48.2799301809
1305,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,806.0,250.0,1.0,254.0,0.115158225832,49.4950389137,49.1091111582
1306,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,570.0,830.0,250.0,20.0,830.0,0.216558631856,48.9027055552,47.3622837634
1307,1220.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0566884692303,49.5270281888,49.5270281888
1308,1000.0,0.0,650.0,510.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0668411769516,49.0849976306,49.0849976306
1309,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,534.0,830.0,250.0,20.0,830.0,0.216069116586,49.0088200148,47.3692759644
1310,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,802.0,250.0,30.0,650.0,0.163047043637,49.29862131,48.2870557852
1311,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,780.0,250.0,35.0,560.0,0.145977621856,49.3425452846,48.5437391545
1312,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.152400113749,49.240581923,48.2981986503
1313,1000.0,0.0,650.0,620.0,254.0,650.0,560.0,540.0,830.0,250.0,60.0,620.0,0.161117686852,49.2413341953,48.205586871
1314,1000.0,0.0,650.0,632.0,244.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.162793125362,49.2795475339,48.2815342382
1315,1000.0,0.0,630.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0572136402762,49.5456365938,49.5456365938
1316,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,832.0,250.0,55.0,540.0,0.144837005152,49.3353739323,48.5459444899
1317,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,798.0,250.0,30.0,650.0,0.15176221595,49.3156666324,48.3166047999
1318,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,800.0,250.0,48.0,632.0,0.162889321954,49.2938115984,48.2164406543
1319,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,504.0,830.0,250.0,1.0,254.0,0.115816302352,49.4684561821,48.9781527867
1320,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,230.0,30.0,650.0,0.164524362095,49.2558318139,48.174746713
1321,1000.0,0.0,650.0,632.0,254.0,650.0,520.0,540.0,830.0,250.0,1.0,254.0,0.115778311575,49.4641534129,49.0286484607
1322,1240.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7260.0,1240.0,0.553319648001,47.6053783094,45.7608708169
1323,1000.0,0.0,650.0,632.0,254.0,650.0,500.0,540.0,830.0,250.0,55.0,540.0,0.14526199657,49.307196295,48.4893390921
1324,1000.0,0.0,650.0,610.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.416876940114,48.9872221831,46.6001959327
1325,1000.0,0.0,650.0,632.0,237.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.412979233363,48.9508832462,46.6057492609
1326,1000.0,0.0,650.0,632.0,254.0,650.0,504.0,540.0,830.0,250.0,1.0,254.0,0.115880845689,49.4481765447,48.9688368074
1327,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,768.0,250.0,48.0,632.0,0.163596408922,49.2417794272,48.2145785514
1328,1260.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.21674303782,48.9197504266,47.6034881226
1329,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,425.0,30.0,650.0,0.14647506728,49.2370476713,48.3595588966
1330,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,492.0,830.0,250.0,35.0,560.0,0.147596069615,49.2975794976,48.4283539752
1331,1000.0,0.0,610.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147569861159,49.3177350647,48.5369919874
1332,1000.0,0.0,650.0,632.0,253.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.152103563629,49.2450717578,48.3000191834
1333,920.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.221387384403,48.5040023283,46.9246337636
1334,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,780.0,250.0,600.0,250.0,0.0573552438832,49.5860014746,49.5860014746
1335,1000.0,0.0,650.0,632.0,254.0,656.0,560.0,540.0,830.0,250.0,24.0,656.0,0.166268262012,49.2163876911,48.2638511229
1336,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,365.0,20.0,830.0,0.217512816096,48.6792708917,47.613239913
1337,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,788.0,250.0,62.0,788.0,0.204175863293,49.0849305831,47.3713760945
1338,1140.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.145232092586,49.3341231732,48.5573327152
1339,1000.0,0.0,650.0,632.0,254.0,650.0,564.0,540.0,830.0,250.0,30.0,650.0,0.152308496359,49.2318009176,48.294222938
1340,1000.0,0.0,650.0,632.0,254.0,650.0,584.0,540.0,830.0,250.0,7500.0,1000.0,0.416749216615,48.8971542617,46.5882750892
1341,1160.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.14859201698,49.2975279872,48.5371392351
1342,1000.0,0.0,650.0,632.0,254.0,650.0,552.0,540.0,830.0,250.0,30.0,650.0,0.152572380926,49.2589681029,48.304006244
1343,860.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.182332494685,49.1160166473,47.4974771331
1344,1000.0,0.0,650.0,632.0,254.0,650.0,508.0,540.0,830.0,250.0,30.0,650.0,0.153639498293,49.2149737206,48.284394088
1345,1000.0,0.0,650.0,632.0,254.0,620.0,560.0,540.0,830.0,250.0,48.0,632.0,0.164404217637,49.2614601612,48.2046582824
1346,1000.0,0.0,650.0,550.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.169438025669,49.1403343781,48.1647874527
1347,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,513.0,830.0,250.0,600.0,250.0,0.0573341016152,49.5428272325,49.5428272325
1348,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,836.0,250.0,48.0,632.0,0.165445587563,49.1976716521,48.192779882
1349,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,552.0,830.0,250.0,30.0,650.0,0.164529770027,49.2357311136,48.2608390418
1350,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,770.0,250.0,30.0,650.0,0.15277347247,49.2715790776,48.3135735506
1351,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,561.0,830.0,250.0,7500.0,1000.0,0.414985217432,48.9073355944,46.6038136502
1352,1140.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.116190405472,49.4619776072,49.0201168952
1353,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,816.0,250.0,600.0,250.0,0.0572308625592,49.5828783565,49.5828783565
1354,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,768.0,250.0,1.0,254.0,0.115282861648,49.471753522,49.0827473196
1355,1000.0,0.0,650.0,632.0,254.0,650.0,568.0,540.0,830.0,250.0,30.0,650.0,0.15222693594,49.2233674733,48.2894024835
1356,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,365.0,48.0,632.0,0.165378782138,49.1977156824,48.2759300085
1357,1280.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.117650445652,49.4615828078,49.0175517506
1358,1000.0,0.0,650.0,632.0,254.0,650.0,588.0,540.0,830.0,250.0,30.0,650.0,0.166311635175,49.1723688874,48.2190570148
